REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,title_neg,title_neu,title_pos,title_compound,body_neg,body_neu,body_pos,body_compound
565549257,2018-03-10 00:00:00.000,5,Gorgeous Orchids,"A great part of the Singapore Botanical Gardens. I think you had to pay extra to visit it, but if you love orchids, there are some beautiful ones to look at.",2017-10-01 00:00:00.000,Friends,2020-01-29 11:23:04.689,QldTiger,Australia,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",0.0,0.2,0.8,0.6124,0.03,0.627,0.343,0.9382
566957002,2018-03-17 00:00:00.000,4,Beutiful Gardens !,"A lovely place to visit when in Singapore. It is situated slightly out of town, and a nice break from the city busslle and noise.",2018-02-01 00:00:00.000,Friends,2020-01-26 11:16:55.299,Michael F,United Kingdom,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",0.0,1.0,0.0,0.0,0.0,0.761,0.239,0.765
338803129,2016-01-10 00:00:00.000,5,Shop until you drop.,"If you don't mind the walk.....there are malls also hundreds of multi storey departments sores...even underground...everything from a pin to $750,000.00 plus diamond rings...Thousands of eating places",2016-01-01 00:00:00.000,Couples,2020-01-30 03:13:57.495,Gary D,Australia,Orchard Road,Precinct & Street,"Singapore, Singapore",0.412,0.588,0.0,-0.2732,0.0,0.912,0.088,0.34
490712827,2017-06-05 00:00:00.000,4,Nice area to visit,In the day time this heritage area is quiet and dull. But after 6pm it become very vibrant and there are a lot eateries to try different cuisines.,2017-06-01 00:00:00.000,Friends,2020-01-30 09:23:45.585,AndyJ12962,Singapore,Arab Street,Precinct & Street,"Singapore 199745, Singapore",0.0,0.517,0.483,0.4215,0.086,0.796,0.118,0.2484
343774799,2016-01-30 00:00:00.000,5,Fantastic attraction for absolutely everyone,"Breathtaking cloud walk with raised and suspended walkway, a man-made waterfall right at the entrance, a bouquet of exotic-for-these-parts flora of mountainous and semi-arid regions & a whole Lego-garden make Cloud Forest the most unusual botanical garden experience.",2016-01-01 00:00:00.000,Family,2020-01-29 12:00:10.671,Olena M,Switzerland,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.312,0.688,0.765,0.081,0.84,0.079,-0.0258
601327681,2018-07-31 00:00:00.000,3,Singapore flyer,I did not enjoy much as I suffer from vertigo. The scenery from top is beautiful. It moves slowly so u can cherish every moment,2018-07-01 00:00:00.000,Friends,2020-01-28 12:32:49.726,phylin,India,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,1.0,0.0,0.0,0.193,0.536,0.271,0.3507
458632845,2017-02-11 00:00:00.000,5,Can be seen,"Singapore eye or flyer is just like another flyer. I think it is bit smaller ther Londen one. If you are short of time and seen other , you can give a miss. Otherwise it is worth seeing. you can have a beautiful view on clear day. All tourist activity all so starts from here like bus etc. so if you have spare time hope in.",2016-03-01 00:00:00.000,Family,2020-01-28 11:33:36.285,venkatveg,India,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,1.0,0.0,0.0,0.022,0.754,0.224,0.9287
574131479,2018-04-18 00:00:00.000,5,waiting for the expansion,a lot of places were covered up due to expansion progress. the animals are very cute. the staffs are very friendly too. recommended when you have a lot of time to walk in the zoo.,2018-01-01 00:00:00.000,Friends,2020-01-26 13:12:35.531,ChunYong,Malaysia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.0,0.713,0.287,0.8922
461500276,2017-02-20 00:00:00.000,5,Very moving,Amazing place. Visited here a few years ago. Still a moving and humbling experience. Well worth a visit.,2017-02-01 00:00:00.000,Friends,2020-01-31 10:38:40.720,jmacl03,United Kingdom,The Changi Museum,"Art, History & Culture","1000 Upper Changi Road North, Singapore 507707, Singapore",0.0,1.0,0.0,0.0,0.0,0.606,0.394,0.7783
467827094,2017-03-16 00:00:00.000,5,Excellent Place!,We came here at night and did not regret doing so. We were lucky to witness the show at night where the lights dance along with music! It is a must try experience. Will definitely be back here.,2017-03-01 00:00:00.000,Couples,2020-01-25 18:08:10.901,mhidalgo_travel,Philippines,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.2,0.8,0.6114,0.0,0.802,0.198,0.812
585017465,2018-06-04 00:00:00.000,5,Must see in Singapore,Loved visiting Gardens by the Bay. You can walk around Supertree Grove and the grounds for free - there's lots of wildlife nearby including otters and turtles! I would definitely recommend buying tickets for the Flower Dome and Cloud Forest. It's a great place to escape the hustle and bustle of the city and is a very cool temperature inside compared to Singapore's hot air! Also lots of great stuff on the environment and a very effective video on climate change. Fabulous way to spend a couple of hours. Would also recommend visiting at night to see the free light show in Supertree Grove which is equally as amazing!,2018-05-01 00:00:00.000,Couples,2020-01-25 17:12:24.379,D1234567,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.681,0.319,0.9913
488929482,2017-05-30 00:00:00.000,5,a Park that offers a variety of artificial natural beauty,"Flower dome, super tree, Cloud forest. Beauty and modern technology offered therein. The blend of nature and the technology it offers is so dazzling",2017-01-01 00:00:00.000,Friends,2020-01-25 20:33:25.012,Rinda Ika L,Indonesia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.488,0.512,0.743,0.0,0.741,0.259,0.8271
435054408,2016-11-06 00:00:00.000,4,Good to walk around,Better to visit late afternoon or early evening. The lighting decoration at night is fantastic. Bettet to avoid visiting holidays and peak period because of crowd.,2016-08-01 00:00:00.000,Couples,2020-01-25 18:26:54.055,MIYAZAKI_MASAMICHI,Japan,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.508,0.492,0.4404,0.066,0.661,0.273,0.7845
637746792,2018-12-06 00:00:00.000,5,Great at night,The river is beautiful when lit up and night with views of the Merlion statue. Nice place to relax and get a bite to eat.,2018-12-01 00:00:00.000,Couples,2020-01-31 16:30:37.644,moonlight_20,Australia,Singapore River,Precinct & Street,"Boat, Clarke, Robertson Quays, Singapore, Singapore",0.0,0.328,0.672,0.6249,0.0,0.686,0.314,0.8625
348714698,2016-02-18 00:00:00.000,4,Good Place to Hang Out and Having Meals,"This area is located at clarke quay, and cover quite big area. Mostly if i came here i like to having dinner arround this area. This area have so many restaurants, pub, cafe and sometime we see the attraction from the Turkish Ice Cream Seller who make a joke to the buyer. Here is very nice spot to relax and have a sit and chit chat.",2015-11-01 00:00:00.000,Family,2020-01-30 14:12:42.611,Ferry_Kasenda,Indonesia,Boat Quay,Precinct & Street,"1 Bonham Street Uob Building, Singapore 049782, Singapore",0.0,0.707,0.293,0.4404,0.0,0.806,0.194,0.9134
681137192,2019-06-13 00:00:00.000,5,The Best Zoo in The World,"Ok, I know the title sounds too much, but trust me, this is the best zoo I ever visited, not only in South East Asia, but in the world._x000D_
_x000D_
The zoo is really big, and there are lots of different sections for the animals to roam around, and not to worry, the enclosure is really big, and they also think about the condition of the animals' natural habitat inside the enclosure to make sure they are comfortable._x000D_
_x000D_
The information being provided regarding the animals are really cute and interactive, and there are lots of good spot to take a nice picture :)_x000D_
_x000D_
The facilities inside the zoo also really good, the toilets are clean, there are some vending machines for beverages and snacks, restaurants, and also merchandise shops._x000D_
_x000D_
You really have to go here, when you are in Singapore",2018-09-01 00:00:00.000,Couples,2020-01-26 12:29:48.905,Sumomo C,Indonesia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,0.543,0.457,0.6369,0.0,0.761,0.239,0.9915
733696016,2019-12-20 00:00:00.000,5,Beautiful,"What a beautiful experience. The large crowds were a bit hard to take, but the gardens and light spectacular was amazing!! Well worth a visit. The cloud dome and super trees are well worth the price, however we were a little disappointed with the flower dome - even though beautiful, it didnâ€™t compare to the others.",2019-12-01 00:00:00.000,Family,2020-01-25 14:27:35.097,Allysiak,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.0,1.0,0.5994,0.066,0.548,0.387,0.9777
596062419,2018-07-14 00:00:00.000,4,We had a good time - worth a visit,"lots to look at & we had a good time, it was a good walk around the zoo for a couple of good hours, there we're a lot of interactive displays & lots of information",2018-06-01 00:00:00.000,Family,2020-01-26 11:44:36.045,Wayne J,Australia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,0.455,0.545,0.5859,0.0,0.749,0.251,0.8271
456587380,2017-02-02 00:00:00.000,5,Amazing structures!,"We headed off to the Supertree Grove at about 2pm - we wanted to do the treetop walk (which closed when there was bad weather)._x000D_
_x000D_
Going to look and photograph the Supertrees is free, there is also a free light show at (I believe) 7:45 & 8:45 (but check as the times may change seasonally) which was great._x000D_
_x000D_
There are also two paid activities there:_x000D_
â€¢ the Supertree walk (not available in bad weather) - 8$S_x000D_
â€¢ the Treetop bar and dinning - 12$S for access and a soft drink / juice, 20$S for access and an alcoholic beverage (food is additional and MAY require a booking)_x000D_
_x000D_
I personally liked the Treetop bar the best out of these two activities, but they were fairly inexpensive, so I had no problem doing both._x000D_
_x000D_
A warning I will give: the restaurant at the top is an IndoChina restaurant - we did have some food there and it was quite good. But there is a trap here. There is a minimum spend of 80$S PER PERSON. For dinner. We were there late afternoon and had a platter which was cost effective and good. If you do this activity I would consider lunch or a late afternoon meal, NOT dinner._x000D_
_x000D_
All in all, I would say a visit is a ""must do"", the paid activities are up to the individual but we enjoyed them.",2017-01-01 00:00:00.000,Couples,2020-01-29 18:34:11.378,amanda_wyatt82,Australia,Supertree Grove,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",0.0,0.196,0.804,0.6239,0.072,0.813,0.115,0.8877
469911260,2017-03-25 00:00:00.000,4,Nice to see,"Situated opposite the Fullerton hotel, it was a short walk to visit this site. At night the Merlion was illuminated as part of the ilight show which was on when we visited. It's worth going to see.",2017-03-01 00:00:00.000,Couples,2020-01-30 01:56:26.843,Twotanks,United Kingdom,Merlion Park,"Art, History & Culture","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",0.0,0.417,0.583,0.4215,0.0,0.949,0.051,0.2263
426019932,2016-10-08 00:00:00.000,5,must visit place,"This is a wonderful place, when I had just arrived home, I already miss the atmosphere at this place! later when I went to singapore again, I am sure I will visit this place again. then do not forget to clear your memory card to be able to photograph beautiful places which this xixixi",2016-06-01 00:00:00.000,Couples,2020-01-25 18:30:37.946,JeniferTania,Indonesia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.066,0.729,0.206,0.8432
600916652,2018-07-30 00:00:00.000,4,Worth a trip!,"A diverse, fun and cheap experience! Plenty to see, lots to eat and all easily accessible! Great for familyâ€™s",2018-07-01 00:00:00.000,Couples,2020-01-30 12:04:04.513,Beautrice123,United Kingdom,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,0.313,0.687,0.2942,0.0,0.591,0.409,0.8856
572523115,2018-04-11 00:00:00.000,5,Fun Area of Singapore,"Fun part of town with great restaurants, shopping, and sites. The Buddha Tooth Relic Temple is a highlight of the area. Singapore is known for its tailors and there are several in this area.",2017-10-01 00:00:00.000,Couples,2020-01-30 12:06:39.465,SLWS1,United States,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,0.476,0.524,0.5106,0.0,0.754,0.246,0.8689
427855830,2016-10-14 00:00:00.000,5,One of the best eco experiences,"This is an outstanding attraction within the Gardens by the Bay, reproducing 2000m of altitude variation in one huge conservatory /glasshouse. Sobering facts on the damage we're doing to the planet, but educational and throughly enjoyable at the same time.",2016-10-01 00:00:00.000,Business,2020-01-29 12:53:33.127,davidbP7436UV,United Kingdom,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.543,0.457,0.6369,0.074,0.716,0.211,0.7579
561833834,2018-02-21 00:00:00.000,5,"Make two visits, one by day, one at night.","A key image of modern Singapore, well illustrated in guidebooks, for me this is a ""must see"". The gardens are huge, well laid out and just right for strolling by day admiring the plants, the Chinese and Indian Gardens and the Futuristic ""Giant Trees""._x000D_
_x000D_
At night paths are well lit and give the feeling that you have walked onto the film set of some Sci-Fi film set in 25th Century. Importantly though even late at night one feels completely safe._x000D_
_x000D_
We chose simply to stroll so the gardens rate as one of the best ""free"" attractions we have visited.",2018-02-01 00:00:00.000,Couples,2020-01-25 17:25:52.443,Paul W,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.804,0.196,0.9584
598138031,2018-07-21 00:00:00.000,4,Family Friendly,"was a nice day out at the zoo. very family friendly place to go just for an entire day of chilling around. alot of animals to see and it was very enjoyable._x000D_
_x000D_
do bring a water bottle as it can get really hot, and there are places to refill along the way. do also check out the feeding/show timings before you go so you won't miss anything.",2018-07-01 00:00:00.000,Couples,2020-01-26 12:35:51.188,Adrianyyw,Singapore,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,0.238,0.762,0.4939,0.015,0.872,0.112,0.7837
