Unnamed: 0,REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,clean_text,Topic
61034,669738267,2019-04-28 00:00:00.000,5,Beautiful,Marina Bay is beautiful no matter if it's day or night. You can capture the essence of the views during the day but also see the light show at night. Pretty amazing place,2019-04-01 00:00:00.000,Couples,2020-01-29 23:03:27.557,793beng,Australia,Marina Bay,Precinct & Street,"Marina Boulevard, Singapore 018980, Singapore",marina bay beautiful matter day night capture essence view day also see light show night pretty amaze place,Nightlife
52292,372027717,2016-05-11 00:00:00.000,5,Wow,Breathtaking views all around Singapore. Well worth the visit. 58 floors up. Loved it. There is a shop to buy softdrinks etc but no table and chairs to sit down.,2016-05-01 00:00:00.000,Couples,2020-01-29 14:02:39.167,Shezray,Australia,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",breathtaking view around singapore well worth visit floor love shop buy softdrinks etc table chair sit,Transportation and Tickets
25181,536026305,2017-10-26 00:00:00.000,5,My favourite attraction,"The gardens are very interesting and really well presented but it is the two domes that make it special, and if you are only going to do only one make it the rainforest. Really interesting with a fantastic man made waterfall really well set out to lead you through the feature , loads of photo opportunities and beautiful plants.",2017-10-01 00:00:00.000,Friends,2020-01-25 20:26:17.922,Jes F,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",garden interest really well present two dome make special go one make rainforest really interest fantastic man make waterfall really well set lead feature load photo opportunity beautiful plant,Garden Tour
79226,608221171,2018-08-20 00:00:00.000,5,Walk through the wooden path way and see the splendour,"When you have some time off, it is a lovely place to visit. I have visited it multiple times and there are lot of awesome trails to cover.",2017-09-01 00:00:00.000,Couples,2020-01-30 09:42:04.162,GaneshBharadwaj,Singapore,MacRitchie Reservoir,Nature & Wildlife,"Off Lornie Road, Singapore, Singapore",time lovely place visit visit multiple time lot awesome trail cover,Interaction with Animals
42195,437722678,2016-11-16 00:00:00.000,5,Stunning,The Orchid Garden was stunning and well worth visiting when in Singapore. The Botanic Gardens is free entry with the Orchid Garden a small fee.,2016-10-01 00:00:00.000,Couples,2020-01-29 11:00:10.420,RDCMgr,Australia,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",orchid garden stun well worth visit singapore botanic garden free entry orchid garden small fee,Garden Tour
65513,557363437,2018-01-30 00:00:00.000,5,Traditional street food,"Amazing place to visit, very authentic, some of the menus were mad to us Europeans but plenty of other things to eat. Loved the atmosphere, the shops, the people definitely worth a visit",2018-01-01 00:00:00.000,Couples,2020-01-30 12:09:24.642,L7373XMmichellec,United Kingdom,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",amaze place visit authentic menu mad u european plenty thing eat love atmosphere shop people definitely worth visit,Shopping and Restaurant
24123,542533976,2017-11-22 00:00:00.000,4,Decked out for Christmas,They have a light show that's set to Christmas music. I believe there are two evening shows - I know the one I saw was at 7:45p. It was nice to sit and watch the lights twinkle. Probably would've been even more spectacular if I could've been on the platform for one of the trees.,2017-11-01 00:00:00.000,Business,2020-01-29 18:46:27.948,RoamingMenehune,United States,Supertree Grove,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",light show set christmas music believe two even show know one saw p nice sit watch light twinkle probably would even spectacular could platform one tree,Garden Tour
73793,368476975,2016-04-28 00:00:00.000,1,I don't suggest,I don't suggest to go there too much rush . If its ok for you you can go shopping there orchard road have a lot of malls and shop starting from china to international .,2016-04-01 00:00:00.000,Couples,2020-01-30 03:10:06.501,659salema,Kuwait,Orchard Road,Precinct & Street,"Singapore, Singapore",not suggest go much rush ok go shopping orchard road lot mall shop start china international,Shopping and Restaurant
14452,596074065,2018-07-14 00:00:00.000,5,a must do..,doesn't cost anything.. unless you have something to much & drink.. but even then worth it.. watch the sun go down and the city come alive.. great place to watch the light show..,2018-05-01 00:00:00.000,Business,2020-01-29 14:16:10.652,James O,United Kingdom,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",not cost anything unless something much drink even worth watch sun go city come alive great place watch light show,Garden Tour
26504,528037450,2017-09-28 00:00:00.000,5,Good,Bit of a weird walk through some displays and ?art on the way in. Really good views- unfortunately a bit hazy when we went. Nice a slow. Can take lots of great photos,2017-09-01 00:00:00.000,Couples,2020-01-28 11:59:29.673,MissPP89,United Kingdom,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",bit weird walk display art way really good view unfortunately bit hazy go nice slow take lot great photo,Transportation and Tickets
10170,630863992,2018-11-05 00:00:00.000,5,Not to be missed,"This is amazing, unbelievably beautiful and best of all itÃ¢â‚¬â„¢s airconditoned . DonÃ¢â‚¬â„¢t leave Singapore without seeing this",2018-10-01 00:00:00.000,Friends,2020-01-30 01:10:13.136,Therese H,Australia,Flower Dome,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay, Singapore 018953, Singapore",amaze unbelievably beautiful best itatms airconditoned donatmt leave singapore without see,Garden Tour
77569,649041851,2019-01-30 00:00:00.000,4,"Some really great stuff, but not enough to hold interest for a long time","There were 3 highlights for us - the Pandas (including the roaming Red Panda), the Amazon boat ride and the interactive monkey exhibit. Apart from that there was a slightly interactive touching of starfish but generally not enough to hold our interest for a long period of time.",2019-01-01 00:00:00.000,Family,2020-01-30 03:43:21.618,Graham L,Australia,River Safari,Nature & Wildlife,"80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",highlight u panda include roam red panda amazon boat ride interactive monkey exhibit apart slightly interactive touch starfish generally not enough hold interest long period time,Interaction with Animals
67306,510848414,2017-08-10 00:00:00.000,5,Pleasant place to have a stroll at night,Take a slow walk down from from Ion Orchard down to 313. You can just enjoy the atmosphere or go inside any of the shopping center if you want to shop or have a meal or drink. It is especially nice during the Xmas period with the lights and all the crowds. This is a favorite place with both locals and tourists alike.,2017-08-01 00:00:00.000,Friends,2020-01-30 03:34:56.678,Travel232823,Singapore,Orchard Road,Precinct & Street,"Singapore, Singapore",take slow walk ion orchard enjoy atmosphere go inside shopping center want shop meal drink especially nice xmas period light crowd favorite place local tourist alike,Shopping and Restaurant
47143,404740974,2016-08-13 00:00:00.000,5,Good Attraction,It is a must go for those who loves the environment. Prepare for lots of walking and picnicing. Bring along umbrella and mineral water. Place is close to mrt and orchard road.,2016-08-01 00:00:00.000,Family,2020-01-26 10:02:23.612,Farizan25,Singapore,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",must go love environment prepare lot walk picnic bring along umbrella mineral water place close mrt orchard road,Garden Tour
99881,440399102,2016-11-27 00:00:00.000,5,Interesting,"A huge building, it took a little while to find my way in, but worth persevering. Lots of history of local culture, both rich and poor Singaporeans and immigrants. Plenty of photos and memorabilia. A good well laid out museum. Restaurant was inexpensive and had a good choice.",2016-09-01 00:00:00.000,Solo,2020-01-29 19:44:01.055,figgy66,United Kingdom,National Museum of Singapore,"Art, History & Culture","93 Stamford Road National Museum of Singapore, Singapore 178897, Singapore",huge building take little find way worth persevere lot history local culture rich poor singaporean immigrant plenty photo memorabilia good well laid museum restaurant inexpensive good choice,Artwork Quality
100378,428412363,2016-10-16 00:00:00.000,5,Modern museum,"As the name implies, this is a modern mudeum with temporary comtemporary axhibits. If you like classical or ancient art, this is not for you_x000D_
_x000D_
As i prefer modern art, this is my favourite museum in singapore. I came today for the Escher show, which is grear. There are 2 other exhibits which i wasn't interested in_x000D_
_x000D_
They don't have enough manpower at ticketing so the line is long and slow",2016-10-01 00:00:00.000,Couples,2020-01-30 14:06:33.377,bcheong,Thailand,ArtScience Museum at Marina Bay Sands,"Art, History & Culture","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",name implies modern mudeum temporary comtemporary axhibits like classical ancient art not youxd xd prefer modern art favourite museum singapore come today escher show grear exhibit not interested inxd xd not enough manpower ticket line long slow,Artwork Quality
